time_sec,timestamp_utc,role,mmsi,name,x_nm,y_nm,lat,lon,sog_kn,cog_deg,heading_deg,message_type,expected_level,computed_level,cpa_nm,tcpa_sec,source,raw_aivdm,rx_signalpower_db,rx_ppm,rx_timestamp_raw
120.0,,target,999510101,CROSS STBD,0.29999999999999993,0.5249999999999999,-38.04125,144.85634942253085,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,89.99999999999996,synthetic,,,,
120.0,,target,999510201,SAFE PASS,2.0,1.7333333333333334,-38.02111111111111,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,303.5294117647058,synthetic,,,,
121.0,,own,999510000,OWN SHIP,0.0,0.3025,-38.044958333333334,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
121.0,,target,999510101,CROSS STBD,0.2966666666666666,0.5249999999999999,-38.04125,144.85627887339163,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,88.99999999999997,synthetic,,,,
121.0,,target,999510201,SAFE PASS,2.0,1.731111111111111,-38.02114814814814,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,302.5294117647058,synthetic,,,,
122.0,,own,999510000,OWN SHIP,0.0,0.305,-38.044916666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
122.0,,target,999510101,CROSS STBD,0.2933333333333333,0.5249999999999999,-38.04125,144.8562083242524,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,87.99999999999997,synthetic,,,,
122.0,,target,999510201,SAFE PASS,2.0,1.728888888888889,-38.02118518518518,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,301.52941176470586,synthetic,,,,
123.0,,own,999510000,OWN SHIP,0.0,0.3075,-38.044875,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
123.0,,target,999510101,CROSS STBD,0.2899999999999999,0.5249999999999999,-38.04125,144.85613777511315,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,86.99999999999997,synthetic,,,,
123.0,,target,999510201,SAFE PASS,2.0,1.7266666666666666,-38.02122222222222,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,300.52941176470574,synthetic,,,,
124.0,,own,999510000,OWN SHIP,0.0,0.31,-38.04483333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
124.0,,target,999510101,CROSS STBD,0.28666666666666657,0.5249999999999999,-38.04125,144.85606722597393,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,85.99999999999996,synthetic,,,,
124.0,,target,999510201,SAFE PASS,2.0,1.7244444444444444,-38.02125925925925,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,299.5294117647058,synthetic,,,,
125.0,,own,999510000,OWN SHIP,0.0,0.3125,-38.04479166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
125.0,,target,999510101,CROSS STBD,0.28333333333333327,0.5249999999999999,-38.04125,144.8559966768347,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,84.99999999999997,synthetic,,,,
125.0,,target,999510201,SAFE PASS,2.0,1.7222222222222223,-38.02129629629629,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,298.52941176470586,synthetic,,,,
126.0,,own,999510000,OWN SHIP,0.0,0.315,-38.04475,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
126.0,,target,999510101,CROSS STBD,0.2799999999999999,0.5249999999999999,-38.04125,144.85592612769545,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,83.99999999999996,synthetic,,,,
126.0,,target,999510201,SAFE PASS,2.0,1.72,-38.02133333333333,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,297.52941176470586,synthetic,,,,
127.0,,own,999510000,OWN SHIP,0.0,0.3175,-38.04470833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
127.0,,target,999510101,CROSS STBD,0.2766666666666666,0.5249999999999999,-38.04125,144.85585557855623,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,82.99999999999997,synthetic,,,,
127.0,,target,999510201,SAFE PASS,2.0,1.7177777777777778,-38.02137037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,296.5294117647058,synthetic,,,,
128.0,,own,999510000,OWN SHIP,0.0,0.32,-38.044666666666664,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
128.0,,target,999510101,CROSS STBD,0.27333333333333326,0.5249999999999999,-38.04125,144.855785029417,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,81.99999999999996,synthetic,,,,
128.0,,target,999510201,SAFE PASS,2.0,1.7155555555555555,-38.0214074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,295.5294117647058,synthetic,,,,
129.0,,own,999510000,OWN SHIP,0.0,0.3225,-38.044624999999996,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
129.0,,target,999510101,CROSS STBD,0.2699999999999999,0.5249999999999999,-38.04125,144.85571448027778,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,80.99999999999996,synthetic,,,,
129.0,,target,999510201,SAFE PASS,2.0,1.7133333333333334,-38.02144444444444,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,294.5294117647058,synthetic,,,,
130.0,,own,999510000,OWN SHIP,0.0,0.325,-38.04458333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
130.0,,target,999510101,CROSS STBD,0.2666666666666666,0.5249999999999999,-38.04125,144.85564393113853,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,79.99999999999996,synthetic,,,,
130.0,,target,999510201,SAFE PASS,2.0,1.7111111111111112,-38.02148148148148,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,293.52941176470586,synthetic,,,,
131.0,,own,999510000,OWN SHIP,0.0,0.3275,-38.04454166666667,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
131.0,,target,999510101,CROSS STBD,0.26333333333333325,0.5249999999999999,-38.04125,144.8555733819993,12.0,270.0,270.0,18,danger,danger,8.326672684688674e-17,78.99999999999997,synthetic,,,,
131.0,,target,999510201,SAFE PASS,2.0,1.708888888888889,-38.02151851851852,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,292.52941176470586,synthetic,,,,
132.0,,own,999510000,OWN SHIP,0.0,0.33,-38.0445,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
132.0,,target,999510101,CROSS STBD,0.25999999999999995,0.5249999999999999,-38.04125,144.85550283286008,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,77.99999999999996,synthetic,,,,
132.0,,target,999510201,SAFE PASS,2.0,1.7066666666666666,-38.02155555555555,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,291.52941176470574,synthetic,,,,
133.0,,own,999510000,OWN SHIP,0.0,0.3325,-38.04445833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
133.0,,target,999510101,CROSS STBD,0.2566666666666666,0.5249999999999999,-38.04125,144.85543228372086,12.0,270.0,270.0,18,danger,danger,8.326672684688674e-17,76.99999999999997,synthetic,,,,
133.0,,target,999510201,SAFE PASS,2.0,1.7044444444444444,-38.02159259259259,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,290.52941176470586,synthetic,,,,
134.0,,own,999510000,OWN SHIP,0.0,0.335,-38.04441666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
134.0,,target,999510101,CROSS STBD,0.25333333333333324,0.5249999999999999,-38.04125,144.8553617345816,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,75.99999999999996,synthetic,,,,
134.0,,target,999510201,SAFE PASS,2.0,1.7022222222222223,-38.02162962962963,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,289.52941176470586,synthetic,,,,
135.0,,own,999510000,OWN SHIP,0.0,0.3375,-38.044374999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
135.0,,target,999510101,CROSS STBD,0.24999999999999994,0.5249999999999999,-38.04125,144.85529118544238,12.0,270.0,270.0,18,danger,danger,8.777083671441753e-17,74.99999999999997,synthetic,,,,
135.0,,target,999510201,SAFE PASS,2.0,1.7,-38.02166666666666,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,288.5294117647058,synthetic,,,,
136.0,,own,999510000,OWN SHIP,0.0,0.34,-38.04433333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
136.0,,target,999510101,CROSS STBD,0.2466666666666666,0.5249999999999999,-38.04125,144.85522063630316,12.0,270.0,270.0,18,danger,danger,7.850462293418876e-17,73.99999999999996,synthetic,,,,
136.0,,target,999510201,SAFE PASS,2.0,1.6977777777777778,-38.0217037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,287.5294117647058,synthetic,,,,
137.0,,own,999510000,OWN SHIP,0.0,0.3425,-38.044291666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
137.0,,target,999510101,CROSS STBD,0.24333333333333323,0.5249999999999999,-38.04125,144.8551500871639,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,72.99999999999996,synthetic,,,,
137.0,,target,999510201,SAFE PASS,2.0,1.6955555555555555,-38.02174074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,286.5294117647058,synthetic,,,,
138.0,,own,999510000,OWN SHIP,0.0,0.34500000000000003,-38.04425,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
138.0,,target,999510101,CROSS STBD,0.23999999999999994,0.5249999999999999,-38.04125,144.85507953802468,12.0,270.0,270.0,18,danger,danger,7.850462293418876e-17,71.99999999999996,synthetic,,,,
138.0,,target,999510201,SAFE PASS,2.0,1.6933333333333334,-38.02177777777778,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,285.5294117647058,synthetic,,,,
139.0,,own,999510000,OWN SHIP,0.0,0.34750000000000003,-38.04420833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
139.0,,target,999510101,CROSS STBD,0.23666666666666658,0.5249999999999999,-38.04125,144.85500898888546,12.0,270.0,270.0,18,danger,danger,8.326672684688674e-17,70.99999999999997,synthetic,,,,
139.0,,target,999510201,SAFE PASS,2.0,1.6911111111111112,-38.02181481481481,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,284.5294117647058,synthetic,,,,
140.0,,own,999510000,OWN SHIP,0.0,0.35000000000000003,-38.04416666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
140.0,,target,999510101,CROSS STBD,0.23333333333333328,0.5249999999999999,-38.04125,144.85493843974623,12.0,270.0,270.0,18,danger,danger,1.0007415106216802e-16,69.99999999999996,synthetic,,,,
140.0,,target,999510201,SAFE PASS,2.0,1.6888888888888889,-38.02185185185185,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,283.5294117647058,synthetic,,,,
141.0,,own,999510000,OWN SHIP,0.0,0.3525,-38.044124999999994,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
141.0,,target,999510101,CROSS STBD,0.22999999999999993,0.5249999999999999,-38.04125,144.85486789060698,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,68.99999999999997,synthetic,,,,
141.0,,target,999510201,SAFE PASS,2.0,1.6866666666666665,-38.02188888888889,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,282.5294117647058,synthetic,,,,
142.0,,own,999510000,OWN SHIP,0.0,0.355,-38.04408333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
142.0,,target,999510101,CROSS STBD,0.22666666666666657,0.5249999999999999,-38.04125,144.85479734146776,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,67.99999999999997,synthetic,,,,
142.0,,target,999510201,SAFE PASS,2.0,1.6844444444444444,-38.02192592592592,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,281.52941176470586,synthetic,,,,
143.0,,own,999510000,OWN SHIP,0.0,0.3575,-38.044041666666665,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
143.0,,target,999510101,CROSS STBD,0.22333333333333327,0.5249999999999999,-38.04125,144.85472679232853,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,66.99999999999997,synthetic,,,,
143.0,,target,999510201,SAFE PASS,2.0,1.6822222222222223,-38.02196296296296,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,280.52941176470586,synthetic,,,,
144.0,,own,999510000,OWN SHIP,0.0,0.36,-38.044,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
144.0,,target,999510101,CROSS STBD,0.21999999999999992,0.5249999999999999,-38.04125,144.85465624318928,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,65.99999999999996,synthetic,,,,
144.0,,target,999510201,SAFE PASS,2.0,1.68,-38.022,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,279.5294117647058,synthetic,,,,
145.0,,own,999510000,OWN SHIP,0.0,0.3625,-38.04395833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
145.0,,target,999510101,CROSS STBD,0.21666666666666662,0.5249999999999999,-38.04125,144.85458569405006,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,64.99999999999997,synthetic,,,,
145.0,,target,999510201,SAFE PASS,2.0,1.6777777777777778,-38.02203703703704,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,278.5294117647058,synthetic,,,,
146.0,,own,999510000,OWN SHIP,0.0,0.365,-38.04391666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
146.0,,target,999510101,CROSS STBD,0.21333333333333326,0.5249999999999999,-38.04125,144.85451514491083,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,63.99999999999997,synthetic,,,,
146.0,,target,999510201,SAFE PASS,2.0,1.6755555555555555,-38.02207407407407,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,277.5294117647058,synthetic,,,,
147.0,,own,999510000,OWN SHIP,0.0,0.3675,-38.043875,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
147.0,,target,999510101,CROSS STBD,0.2099999999999999,0.5249999999999999,-38.04125,144.8544445957716,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,62.99999999999997,synthetic,,,,
147.0,,target,999510201,SAFE PASS,2.0,1.6733333333333333,-38.02211111111111,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,276.52941176470586,synthetic,,,,
148.0,,own,999510000,OWN SHIP,0.0,0.37,-38.04383333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
148.0,,target,999510101,CROSS STBD,0.2066666666666666,0.5249999999999999,-38.04125,144.85437404663236,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,61.99999999999997,synthetic,,,,
148.0,,target,999510201,SAFE PASS,2.0,1.6711111111111112,-38.02214814814815,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,275.5294117647058,synthetic,,,,
149.0,,own,999510000,OWN SHIP,0.0,0.3725,-38.043791666666664,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
149.0,,target,999510101,CROSS STBD,0.20333333333333325,0.5249999999999999,-38.04125,144.85430349749313,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,60.99999999999997,synthetic,,,,
149.0,,target,999510201,SAFE PASS,2.0,1.6688888888888889,-38.02218518518518,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,274.5294117647058,synthetic,,,,
150.0,,own,999510000,OWN SHIP,0.0,0.375,-38.043749999999996,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
150.0,,target,999510101,CROSS STBD,0.19999999999999996,0.5249999999999999,-38.04125,144.8542329483539,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,59.99999999999997,synthetic,,,,
150.0,,target,999510201,SAFE PASS,2.0,1.6666666666666667,-38.02222222222222,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,273.52941176470586,synthetic,,,,
151.0,,own,999510000,OWN SHIP,0.0,0.3775,-38.04370833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
151.0,,target,999510101,CROSS STBD,0.19666666666666655,0.5249999999999999,-38.04125,144.85416239921466,12.0,270.0,270.0,18,danger,danger,0.0,58.99999999999996,synthetic,,,,
151.0,,target,999510201,SAFE PASS,2.0,1.6644444444444444,-38.02225925925926,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,272.52941176470586,synthetic,,,,
152.0,,own,999510000,OWN SHIP,0.0,0.38,-38.04366666666667,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
152.0,,target,999510101,CROSS STBD,0.19333333333333325,0.5249999999999999,-38.04125,144.85409185007543,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,57.999999999999964,synthetic,,,,
152.0,,target,999510201,SAFE PASS,2.0,1.6622222222222223,-38.0222962962963,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,271.52941176470586,synthetic,,,,
153.0,,own,999510000,OWN SHIP,0.0,0.3825,-38.043625,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
153.0,,target,999510101,CROSS STBD,0.18999999999999995,0.5249999999999999,-38.04125,144.8540213009362,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,56.99999999999997,synthetic,,,,
153.0,,target,999510201,SAFE PASS,2.0,1.66,-38.02233333333333,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,270.5294117647058,synthetic,,,,
154.0,,own,999510000,OWN SHIP,0.0,0.385,-38.04358333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
154.0,,target,999510101,CROSS STBD,0.18666666666666654,0.5249999999999999,-38.04125,144.853950751797,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,55.99999999999996,synthetic,,,,
154.0,,target,999510201,SAFE PASS,2.0,1.6577777777777778,-38.02237037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,269.52941176470586,synthetic,,,,
155.0,,own,999510000,OWN SHIP,0.0,0.3875,-38.04354166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
155.0,,target,999510101,CROSS STBD,0.18333333333333324,0.5249999999999999,-38.04125,144.85388020265773,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,54.99999999999997,synthetic,,,,
155.0,,target,999510201,SAFE PASS,2.0,1.6555555555555554,-38.02240740740741,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,268.5294117647058,synthetic,,,,
156.0,,own,999510000,OWN SHIP,0.0,0.39,-38.043499999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
156.0,,target,999510101,CROSS STBD,0.17999999999999994,0.5249999999999999,-38.04125,144.8538096535185,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,53.99999999999997,synthetic,,,,
156.0,,target,999510201,SAFE PASS,2.0,1.6533333333333333,-38.02244444444444,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,267.5294117647058,synthetic,,,,
157.0,,own,999510000,OWN SHIP,0.0,0.3925,-38.043458333333334,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
157.0,,target,999510101,CROSS STBD,0.17666666666666664,0.5249999999999999,-38.04125,144.8537391043793,12.0,270.0,270.0,18,danger,danger,7.850462293418876e-17,52.99999999999997,synthetic,,,,
157.0,,target,999510201,SAFE PASS,2.0,1.6511111111111112,-38.02248148148148,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,266.5294117647058,synthetic,,,,
158.0,,own,999510000,OWN SHIP,0.0,0.395,-38.043416666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
158.0,,target,999510101,CROSS STBD,0.17333333333333323,0.5249999999999999,-38.04125,144.85366855524006,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,51.999999999999964,synthetic,,,,
158.0,,target,999510201,SAFE PASS,2.0,1.6488888888888888,-38.02251851851852,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,265.5294117647058,synthetic,,,,
159.0,,own,999510000,OWN SHIP,0.0,0.3975,-38.043375,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
159.0,,target,999510101,CROSS STBD,0.16999999999999993,0.5249999999999999,-38.04125,144.8535980061008,12.0,270.0,270.0,18,danger,danger,5.551115123125783e-17,50.99999999999997,synthetic,,,,
159.0,,target,999510201,SAFE PASS,2.0,1.6466666666666667,-38.022555555555556,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,264.5294117647058,synthetic,,,,
160.0,,own,999510000,OWN SHIP,0.0,0.4,-38.04333333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
160.0,,target,999510101,CROSS STBD,0.16666666666666663,0.5249999999999999,-38.04125,144.8535274569616,12.0,270.0,270.0,18,danger,danger,8.886119947416683e-17,49.99999999999997,synthetic,,,,
160.0,,target,999510201,SAFE PASS,2.0,1.6444444444444444,-38.02259259259259,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,263.52941176470586,synthetic,,,,
161.0,,own,999510000,OWN SHIP,0.0,0.4025,-38.04329166666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
161.0,,target,999510101,CROSS STBD,0.16333333333333322,0.5249999999999999,-38.04125,144.85345690782236,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,48.99999999999996,synthetic,,,,
161.0,,target,999510201,SAFE PASS,2.0,1.6422222222222222,-38.02262962962963,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,262.52941176470586,synthetic,,,,
162.0,,own,999510000,OWN SHIP,0.0,0.405,-38.04325,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
162.0,,target,999510101,CROSS STBD,0.15999999999999992,0.5249999999999999,-38.04125,144.8533863586831,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,47.999999999999964,synthetic,,,,
162.0,,target,999510201,SAFE PASS,2.0,1.6400000000000001,-38.022666666666666,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,261.52941176470586,synthetic,,,,
163.0,,own,999510000,OWN SHIP,0.0,0.40750000000000003,-38.04320833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
163.0,,target,999510101,CROSS STBD,0.15666666666666662,0.5249999999999999,-38.04125,144.8533158095439,12.0,270.0,270.0,18,danger,danger,7.473417450352271e-17,46.99999999999997,synthetic,,,,
163.0,,target,999510201,SAFE PASS,2.0,1.6377777777777778,-38.0227037037037,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,260.52941176470586,synthetic,,,,
164.0,,own,999510000,OWN SHIP,0.0,0.41000000000000003,-38.043166666666664,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
164.0,,target,999510101,CROSS STBD,0.1533333333333332,0.5249999999999999,-38.04125,144.85324526040466,12.0,270.0,270.0,18,danger,danger,4.163336342344337e-17,45.99999999999996,synthetic,,,,
164.0,,target,999510201,SAFE PASS,2.0,1.6355555555555554,-38.02274074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,259.5294117647058,synthetic,,,,
165.0,,own,999510000,OWN SHIP,0.0,0.41250000000000003,-38.043124999999996,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
165.0,,target,999510101,CROSS STBD,0.1499999999999999,0.5249999999999999,-38.04125,144.85317471126544,12.0,270.0,270.0,18,danger,danger,6.938893903907228e-17,44.99999999999996,synthetic,,,,
165.0,,target,999510201,SAFE PASS,2.0,1.6333333333333333,-38.022777777777776,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,258.5294117647058,synthetic,,,,
166.0,,own,999510000,OWN SHIP,0.0,0.41500000000000004,-38.04308333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
166.0,,target,999510101,CROSS STBD,0.1466666666666666,0.5249999999999999,-38.04125,144.8531041621262,12.0,270.0,270.0,18,danger,danger,7.473417450352271e-17,43.99999999999997,synthetic,,,,
166.0,,target,999510201,SAFE PASS,2.0,1.6311111111111112,-38.022814814814815,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,257.52941176470586,synthetic,,,,
167.0,,own,999510000,OWN SHIP,0.0,0.4175,-38.04304166666667,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
167.0,,target,999510101,CROSS STBD,0.1433333333333332,0.5249999999999999,-38.04125,144.85303361298696,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,42.999999999999964,synthetic,,,,
167.0,,target,999510201,SAFE PASS,2.0,1.6288888888888888,-38.02285185185185,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,256.5294117647058,synthetic,,,,
168.0,,own,999510000,OWN SHIP,0.0,0.42,-38.043,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
168.0,,target,999510101,CROSS STBD,0.1399999999999999,0.5249999999999999,-38.04125,144.85296306384774,12.0,270.0,270.0,18,danger,danger,2.7755575615628914e-17,41.99999999999997,synthetic,,,,
168.0,,target,999510201,SAFE PASS,2.0,1.6266666666666667,-38.022888888888886,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,255.52941176470583,synthetic,,,,
169.0,,own,999510000,OWN SHIP,0.0,0.4225,-38.04295833333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
169.0,,target,999510101,CROSS STBD,0.1366666666666666,0.5249999999999999,-38.04125,144.8528925147085,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,40.99999999999997,synthetic,,,,
169.0,,target,999510201,SAFE PASS,2.0,1.6244444444444444,-38.022925925925925,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,254.52941176470583,synthetic,,,,
170.0,,own,999510000,OWN SHIP,0.0,0.425,-38.04291666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
170.0,,target,999510101,CROSS STBD,0.1333333333333333,0.5249999999999999,-38.04125,144.85282196556926,12.0,270.0,270.0,18,danger,danger,6.206335383118183e-17,39.99999999999997,synthetic,,,,
170.0,,target,999510201,SAFE PASS,2.0,1.6222222222222222,-38.02296296296296,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,253.5294117647058,synthetic,,,,
171.0,,own,999510000,OWN SHIP,0.0,0.4275,-38.042874999999995,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
171.0,,target,999510101,CROSS STBD,0.1299999999999999,0.5249999999999999,-38.04125,144.85275141643004,12.0,270.0,270.0,18,danger,danger,1.3877787807814457e-17,38.999999999999964,synthetic,,,,
171.0,,target,999510201,SAFE PASS,2.0,1.62,-38.022999999999996,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,252.52941176470586,synthetic,,,,
172.0,,own,999510000,OWN SHIP,0.0,0.43,-38.04283333333333,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
172.0,,target,999510101,CROSS STBD,0.1266666666666666,0.5249999999999999,-38.04125,144.85268086729081,12.0,270.0,270.0,18,danger,danger,3.925231146709438e-17,37.99999999999997,synthetic,,,,
172.0,,target,999510201,SAFE PASS,2.0,1.6177777777777778,-38.023037037037035,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,251.52941176470586,synthetic,,,,
173.0,,own,999510000,OWN SHIP,0.0,0.4325,-38.042791666666666,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
173.0,,target,999510101,CROSS STBD,0.1233333333333333,0.5249999999999999,-38.04125,144.85261031815156,12.0,270.0,270.0,18,danger,danger,5.003707553108401e-17,36.99999999999997,synthetic,,,,
173.0,,target,999510201,SAFE PASS,2.0,1.6155555555555556,-38.023074074074074,144.8923294835391,8.0,180.0,180.0,18,safe,safe,2.0,250.52941176470586,synthetic,,,,
174.0,,own,999510000,OWN SHIP,0.0,0.435,-38.04275,144.85,9.0,0.0,0.0,1,,,,,synthetic,,,,
